,Disease,Symptom_1,Symptom_2,Symptom_3,Symptom_4,Symptom_5,Symptom_6
1702,Fungal,itching,nodal skin eruptions,dischromic,,,
1703,Fungal,skin rash,nodal skin eruptions,dischromic,,,
1704,Fungal,itching,skin rash,nodal skin eruptions,dischromic,,
1705,Fungal,itching,skin rash,nodal skin eruptions,dischromic,,
1706,Fungal,itching,skin rash,nodal skin eruptions,dischromic,,
1707,Fungal,itching,skin rash,nodal skin eruptions,dischromic,,
1708,Fungal,itching,skin rash,nodal skin eruptions,dischromic,,
1709,Fungal,itching,skin rash,nodal skin eruptions,dischromic,,
1710,Fungal,itching,skin rash,nodal skin eruptions,dischromic,,
1711,Fungal,itching,skin rash,nodal skin eruptions,dischromic,,
1712,Fungal,itching,skin rash,nodal skin eruptions,dischromic,,
1713,Fungal,itching,skin rash,nodal skin eruptions,dischromic,,
1714,Fungal,itching,skin rash,nodal skin eruptions,dischromic,,
1715,Fungal,itching,skin rash,nodal skin eruptions,dischromic,,
1716,Fungal,itching,skin rash,nodal skin eruptions,dischromic,,
1717,Fungal,itching,skin rash,nodal skin eruptions,dischromic,,
1718,Fungal,itching,skin rash,nodal skin eruptions,dischromic,,
1719,Fungal,itching,skin rash,nodal skin eruptions,dischromic,,
1720,Fungal,itching,skin rash,nodal skin eruptions,dischromic,,
1721,Fungal,itching,skin rash,nodal skin eruptions,dischromic,,
1722,Fungal,itching,skin rash,nodal skin eruptions,dischromic,,
1723,Fungal,itching,skin rash,nodal skin eruptions,dischromic,,
1724,Fungal,itching,skin rash,nodal skin eruptions,dischromic,,
1725,Fungal,itching,skin rash,nodal skin eruptions,dischromic,,
1726,Fungal,itching,skin rash,nodal skin eruptions,dischromic,,
1727,Fungal,itching,skin rash,nodal skin eruptions,dischromic,,
1728,Fungal,itching,skin rash,nodal skin eruptions,dischromic,,
1729,Fungal,itching,skin rash,nodal skin eruptions,dischromic,,
1730,Fungal,itching,skin rash,nodal skin eruptions,dischromic,,
1731,Fungal,itching,skin rash,nodal skin eruptions,dischromic,,
1732,Fungal,itching,skin rash,dischromic,,,
1733,Fungal,itching,skin rash,nodal skin eruptions,,,
1734,Fungal,skin rash,nodal skin eruptions,dischromic,,,
1735,Fungal,itching,nodal skin eruptions,dischromic,,,
1736,Fungal,itching,skin rash,dischromic,,,
1737,Fungal,itching,skin rash,nodal skin eruptions,dischromic,,
1738,Fungal,itching,skin rash,nodal skin eruptions,,,
1739,Fungal,itching,skin rash,dischromic,,,
1740,Fungal,itching,skin rash,nodal skin eruptions,dischromic,,
1741,Fungal,itching,nodal skin eruptions,dischromic,,,
1742,Fungal,itching,nodal skin eruptions,dischromic,,,
1743,Fungal,itching,skin rash,nodal skin eruptions,,,
1744,Fungal,itching,skin rash,dischromic,,,
1745,Fungal,itching,skin rash,nodal skin eruptions,dischromic,,
1746,Fungal,skin rash,nodal skin eruptions,dischromic,,,
1747,Fungal,itching,nodal skin eruptions,dischromic,,,
1748,Fungal,skin rash,nodal skin eruptions,dischromic,,,
1749,Fungal,itching,skin rash,nodal skin eruptions,dischromic,,
1750,Fungal,itching,skin rash,nodal skin eruptions,dischromic,,
1751,Fungal,itching,skin rash,nodal skin eruptions,,,
1752,Fungal,skin rash,nodal skin eruptions,dischromic,,,
1753,Fungal,itching,skin rash,dischromic,,,
1754,Fungal,skin rash,nodal skin eruptions,dischromic,,,
1755,Fungal,itching,skin rash,nodal skin eruptions,dischromic,,
1756,Fungal,itching,skin rash,nodal skin eruptions,dischromic,,
1757,Fungal,itching,skin rash,nodal skin eruptions,,,
1758,Fungal,itching,skin rash,dischromic,,,
1759,Fungal,itching,nodal skin eruptions,dischromic,,,
1760,Fungal,skin rash,nodal skin eruptions,dischromic,,,
1761,Fungal,itching,skin rash,nodal skin eruptions,,,
1762,Fungal,itching,skin rash,dischromic,,,
1763,Fungal,itching,nodal skin eruptions,dischromic,,,
1764,Fungal,skin rash,nodal skin eruptions,dischromic,,,
1765,Fungal,itching,skin rash,nodal skin eruptions,dischromic,,
1766,Fungal,itching,skin rash,nodal skin eruptions,dischromic,,
1767,Fungal,itching,skin rash,nodal skin eruptions,dischromic,,
1768,Fungal,itching,skin rash,nodal skin eruptions,dischromic,,
1769,Fungal,itching,skin rash,nodal skin eruptions,dischromic,,
1770,Fungal,itching,skin rash,nodal skin eruptions,dischromic,,
1771,Fungal,itching,skin rash,nodal skin eruptions,dischromic,,
1772,Fungal,itching,skin rash,nodal skin eruptions,dischromic,,
1773,Fungal,itching,skin rash,nodal skin eruptions,dischromic,,
1774,Fungal,itching,skin rash,nodal skin eruptions,dischromic,,
1775,Fungal,itching,skin rash,nodal skin eruptions,dischromic,,
1776,Fungal,itching,skin rash,nodal skin eruptions,dischromic,,
1777,Fungal,itching,skin rash,nodal skin eruptions,,,
1778,Fungal,itching,nodal skin eruptions,dischromic,,,
1779,Fungal,skin rash,nodal skin eruptions,dischromic,,,
1780,Fungal,itching,skin rash,nodal skin eruptions,dischromic,,
1781,Fungal,itching,skin rash,nodal skin eruptions,dischromic,,
1782,Fungal,itching,skin rash,nodal skin eruptions,dischromic,,
1783,Fungal,itching,skin rash,nodal skin eruptions,dischromic,,
1784,Fungal,itching,skin rash,nodal skin eruptions,dischromic,,
1785,Fungal,itching,skin rash,nodal skin eruptions,,,
1786,Fungal,itching,skin rash,dischromic,,,
1787,Fungal,itching,nodal skin eruptions,dischromic,,,
1788,Fungal,skin rash,nodal skin eruptions,dischromic,,,
1789,Fungal,itching,skin rash,nodal skin eruptions,dischromic,,
1790,Fungal,itching,skin rash,nodal skin eruptions,dischromic,,
1791,Fungal,itching,skin rash,dischromic,,,
1792,Fungal,itching,nodal skin eruptions,dischromic,,,
1793,Fungal,skin rash,nodal skin eruptions,dischromic,,,
1794,Fungal,itching,skin rash,nodal skin eruptions,dischromic,,
1795,Fungal,itching,skin rash,nodal skin eruptions,dischromic,,
1796,Fungal,itching,skin rash,nodal skin eruptions,,,
1797,Fungal,itching,skin rash,dischromic,,,
1798,Fungal,itching,nodal skin eruptions,dischromic,,,
1799,Fungal,itching,skin rash,nodal skin eruptions,,,
1800,Gastroenteritis,vomiting,sunken eyes,dehydration,diarrhoea,,
1801,Gastroenteritis,vomiting,sunken eyes,dehydration,diarrhoea,,
1802,Gastroenteritis,vomiting,sunken eyes,dehydration,diarrhoea,,
1803,Gastroenteritis,vomiting,sunken eyes,dehydration,diarrhoea,,
1804,Gastroenteritis,vomiting,sunken eyes,dehydration,diarrhoea,,
1805,Gastroenteritis,vomiting,sunken eyes,diarrhoea,,,
1806,Gastroenteritis,vomiting,sunken eyes,dehydration,diarrhoea,,
1807,Gastroenteritis,vomiting,sunken eyes,dehydration,diarrhoea,,
1808,Gastroenteritis,sunken eyes,dehydration,diarrhoea,,,
1809,Gastroenteritis,vomiting,sunken eyes,diarrhoea,,,
1810,Gastroenteritis,vomiting,sunken eyes,dehydration,diarrhoea,,
1811,Gastroenteritis,vomiting,sunken eyes,dehydration,diarrhoea,,
1812,Gastroenteritis,vomiting,sunken eyes,dehydration,,,
1813,Gastroenteritis,vomiting,dehydration,diarrhoea,,,
1814,Gastroenteritis,vomiting,sunken eyes,dehydration,diarrhoea,,
1815,Gastroenteritis,vomiting,dehydration,diarrhoea,,,
1816,Gastroenteritis,vomiting,sunken eyes,dehydration,diarrhoea,,
1817,Gastroenteritis,vomiting,dehydration,diarrhoea,,,
1818,Gastroenteritis,sunken eyes,dehydration,diarrhoea,,,
1819,Gastroenteritis,vomiting,dehydration,diarrhoea,,,
1820,Gastroenteritis,vomiting,sunken eyes,dehydration,diarrhoea,,
1821,Gastroenteritis,vomiting,sunken eyes,dehydration,,,
1822,Gastroenteritis,vomiting,sunken eyes,diarrhoea,,,
1823,Gastroenteritis,vomiting,dehydration,diarrhoea,,,
1824,Gastroenteritis,sunken eyes,dehydration,diarrhoea,,,
1825,Gastroenteritis,vomiting,sunken eyes,dehydration,diarrhoea,,
1826,Gastroenteritis,vomiting,sunken eyes,dehydration,diarrhoea,,
1827,Gastroenteritis,vomiting,sunken eyes,dehydration,diarrhoea,,
1828,Gastroenteritis,vomiting,sunken eyes,dehydration,diarrhoea,,
1829,Gastroenteritis,sunken eyes,dehydration,diarrhoea,,,
1830,Gastroenteritis,vomiting,dehydration,diarrhoea,,,
1831,Gastroenteritis,vomiting,sunken eyes,diarrhoea,,,
1832,Gastroenteritis,vomiting,sunken eyes,dehydration,,,
1833,Gastroenteritis,vomiting,sunken eyes,dehydration,diarrhoea,,
1834,Gastroenteritis,vomiting,sunken eyes,dehydration,diarrhoea,,
1835,Gastroenteritis,vomiting,sunken eyes,dehydration,diarrhoea,,
1836,Gastroenteritis,sunken eyes,dehydration,diarrhoea,,,
1837,Gastroenteritis,vomiting,sunken eyes,dehydration,diarrhoea,,
1838,Gastroenteritis,vomiting,sunken eyes,dehydration,diarrhoea,,
1839,Gastroenteritis,vomiting,sunken eyes,diarrhoea,,,
1840,Gastroenteritis,vomiting,sunken eyes,diarrhoea,,,
1841,Gastroenteritis,vomiting,sunken eyes,dehydration,diarrhoea,,
1842,Gastroenteritis,vomiting,sunken eyes,dehydration,diarrhoea,,
1843,Gastroenteritis,sunken eyes,dehydration,diarrhoea,,,
1844,Gastroenteritis,vomiting,dehydration,diarrhoea,,,
1845,Gastroenteritis,vomiting,sunken eyes,dehydration,diarrhoea,,
1846,Gastroenteritis,vomiting,sunken eyes,dehydration,diarrhoea,,
1847,Gastroenteritis,vomiting,sunken eyes,dehydration,diarrhoea,,
1848,Gastroenteritis,vomiting,sunken eyes,dehydration,diarrhoea,,
1849,Gastroenteritis,vomiting,sunken eyes,dehydration,diarrhoea,,
1850,Gastroenteritis,vomiting,sunken eyes,dehydration,diarrhoea,,
1851,Gastroenteritis,vomiting,sunken eyes,dehydration,diarrhoea,,
1852,Gastroenteritis,vomiting,sunken eyes,dehydration,diarrhoea,,
1853,Gastroenteritis,vomiting,sunken eyes,dehydration,diarrhoea,,
1854,Gastroenteritis,vomiting,sunken eyes,dehydration,diarrhoea,,
1855,Gastroenteritis,vomiting,sunken eyes,dehydration,diarrhoea,,
1856,Gastroenteritis,vomiting,sunken eyes,dehydration,diarrhoea,,
1857,Gastroenteritis,vomiting,sunken eyes,dehydration,diarrhoea,,
1858,Gastroenteritis,vomiting,sunken eyes,dehydration,diarrhoea,,
1859,Gastroenteritis,vomiting,sunken eyes,dehydration,diarrhoea,,
1860,Gastroenteritis,vomiting,sunken eyes,dehydration,diarrhoea,,
1861,Gastroenteritis,vomiting,sunken eyes,diarrhoea,,,
1862,Gastroenteritis,vomiting,dehydration,diarrhoea,,,
1863,Gastroenteritis,sunken eyes,dehydration,diarrhoea,,,
1864,Gastroenteritis,vomiting,sunken eyes,dehydration,diarrhoea,,
1865,Gastroenteritis,vomiting,sunken eyes,dehydration,,,
1866,Gastroenteritis,vomiting,sunken eyes,diarrhoea,,,
1867,Gastroenteritis,vomiting,dehydration,diarrhoea,,,
1868,Gastroenteritis,sunken eyes,dehydration,diarrhoea,,,
1869,Gastroenteritis,vomiting,sunken eyes,dehydration,diarrhoea,,
1870,Gastroenteritis,vomiting,sunken eyes,dehydration,diarrhoea,,
1871,Gastroenteritis,vomiting,sunken eyes,dehydration,diarrhoea,,
1872,Gastroenteritis,vomiting,sunken eyes,dehydration,diarrhoea,,
1873,Gastroenteritis,vomiting,sunken eyes,dehydration,diarrhoea,,
1874,Gastroenteritis,vomiting,sunken eyes,dehydration,diarrhoea,,
1875,Gastroenteritis,vomiting,sunken eyes,dehydration,diarrhoea,,
1876,Gastroenteritis,vomiting,sunken eyes,dehydration,diarrhoea,,
1877,Gastroenteritis,vomiting,sunken eyes,dehydration,diarrhoea,,
1878,Gastroenteritis,vomiting,sunken eyes,dehydration,diarrhoea,,
1879,Gastroenteritis,vomiting,sunken eyes,dehydration,diarrhoea,,
1880,Gastroenteritis,vomiting,sunken eyes,dehydration,diarrhoea,,
1881,Gastroenteritis,vomiting,sunken eyes,dehydration,diarrhoea,,
1882,Gastroenteritis,vomiting,sunken eyes,dehydration,diarrhoea,,
1883,Gastroenteritis,vomiting,sunken eyes,dehydration,diarrhoea,,
1884,Gastroenteritis,vomiting,sunken eyes,dehydration,diarrhoea,,
1885,Gastroenteritis,vomiting,sunken eyes,dehydration,diarrhoea,,
1886,Gastroenteritis,vomiting,sunken eyes,dehydration,diarrhoea,,
1887,Gastroenteritis,vomiting,sunken eyes,dehydration,diarrhoea,,
1888,Gastroenteritis,vomiting,sunken eyes,dehydration,diarrhoea,,
1889,Gastroenteritis,vomiting,sunken eyes,dehydration,diarrhoea,,
1890,Gastroenteritis,vomiting,sunken eyes,diarrhoea,,,
1891,Gastroenteritis,vomiting,sunken eyes,dehydration,diarrhoea,,
1892,Gastroenteritis,vomiting,sunken eyes,dehydration,diarrhoea,,
1893,Gastroenteritis,vomiting,sunken eyes,dehydration,diarrhoea,,
1894,Gastroenteritis,vomiting,sunken eyes,dehydration,diarrhoea,,
1895,Gastroenteritis,vomiting,sunken eyes,dehydration,diarrhoea,,
1896,Gastroenteritis,vomiting,sunken eyes,diarrhoea,,,
1897,Gastroenteritis,vomiting,dehydration,diarrhoea,,,
1898,Gastroenteritis,sunken eyes,dehydration,diarrhoea,,,
1899,Gastroenteritis,vomiting,sunken eyes,dehydration,diarrhoea,,
1900,Gastroenteritis,vomiting,sunken eyes,dehydration,,,
1901,Gastroenteritis,vomiting,sunken eyes,diarrhoea,,,
1902,Gastroenteritis,vomiting,dehydration,diarrhoea,,,
1903,Gastroenteritis,sunken eyes,dehydration,diarrhoea,,,
1904,Gastroenteritis,vomiting,sunken eyes,dehydration,diarrhoea,,
1905,Gastroenteritis,vomiting,sunken eyes,dehydration,diarrhoea,,
1906,Gastroenteritis,vomiting,sunken eyes,dehydration,diarrhoea,,
1907,Gastroenteritis,vomiting,sunken eyes,dehydration,diarrhoea,,
1908,Gastroenteritis,vomiting,sunken eyes,dehydration,diarrhoea,,
1909,Gastroenteritis,vomiting,sunken eyes,dehydration,diarrhoea,,
